"GID","GeneticGroup","BRNHT1","CGMS1","CGMS2","DM","HI","logFYLD","logRTNO","logTOPYLD","MCMDS","PLTHT"
"I970219:250090796","nrTP_plus_IITA",0.523983060854185,0.00547663686416028,-0.0237104947715594,-0.842377125541309,-0.00599463351209377,-0.131814863164872,-0.0751214913969624,-0.213444900121673,0.401070097334751,-0.40941903561308
"I970255:250300461","nrTP_plus_IITA",4.97235966852571,0.33053811407832,-0.0575104372688466,1.01467097956255,0.0251663563781837,-0.0248630727149423,0.117286682611848,-0.10340370150957,-0.31198327466944,-0.753449347109179
"I970286:250300462","nrTP_plus_IITA",3.28797381093852,0.0367762474351514,-0.0111702276316846,1.37030396528356,-0.0332257116892446,-0.0612117062946599,0.0161221822810835,0.060795949639283,-0.213359019572474,5.83124010547828
"I970290:250090804","nrTP_plus_IITA",5.26995610763467,-0.0525219721210934,-0.0536154280768895,1.72366429919895,-0.0433155699862389,-0.143695133196454,-0.0472684564429902,0.0563755038731252,-0.0311578726035297,17.8413081850002
"I970296:250300469","nrTP_plus_IITA",5.6739274436273,-0.00214690175391337,-0.0261082407442381,-0.27217289814498,-0.0220287656144165,-0.0449320438543451,-0.030999399923209,0.0227322263764181,-0.0827419541067296,1.6324088066465
"I970299:250300471","nrTP_plus_IITA",5.29365131273624,-0.310404706474302,-0.0892050710437884,-2.16866651013569,-0.014161714642754,0.0668919189986105,0.0348567492347955,0.121109027216872,-0.256590691479636,-4.02260280793916
"I970335:250300464","nrTP_plus_IITA",4.46805631921914,-0.327977607590069,-0.0447396293396454,1.31637352117442,0.0409863381438716,0.161149000683277,0.201472784671927,-0.0209248123395932,-0.234031872625066,-2.06978657001069
"I970353:250090805","nrTP_plus_IITA",-0.363175352627135,-0.40358852601438,-0.0314734167662814,1.34024258205447,0.0207372915637548,-0.0480376229900546,-0.0196089430133568,-0.0601959575877799,-0.450084326039487,4.24199954861882
"I970425:250300465","nrTP_plus_IITA",0.594634974707252,-0.0872054166519146,-0.0063084061268647,2.33769936864299,0.0333153596513376,0.0172057128150946,0.152424785519436,-0.115859737253123,-0.0912539578816244,-2.54872066208364
"I971149:250300466","nrTP_plus_IITA",4.61257909170536,-0.355152276707636,-0.0456498430020845,1.63431581503655,0.041820265200313,0.165045709324353,0.20679233789138,-0.017824946145621,-0.211979688592026,-1.75263363237292
"I971228:250164027","nrTP_plus_IITA",5.28176423287745,0.112246112383702,-0.00871769000603707,1.94915540952437,0.0079382960372109,0.0691563137927984,0.113233869692817,0.0119544086852039,-0.622923041579667,-0.584598148312351
"I972205:250301855","nrTP_plus_IITA",0.572871690260043,-0.0773520879390377,-0.00825089173091726,2.44362703467901,0.0350300662988019,0.0147918896616315,0.148378398670188,-0.11797331177402,-0.0690068065007813,-2.53522162522781
"I974013:250300470","nrTP_plus_IITA",4.28378842373127,-0.18183557520531,-0.0367068182429095,-1.00282690661729,0.0272261070640038,0.120495754666332,0.154551317658184,0.0115080387191921,-0.287426539761253,-5.74181299745034
"I974045:250090797","nrTP_plus_IITA",-3.65143063317859,0.109530284606487,-0.00135562411755322,-2.54045643019192,0.0122188434705015,-0.0291732629216884,-0.161776852985507,-0.0201781108225409,-0.114964632247352,5.41398245683734
"I974580:250300467","nrTP_plus_IITA",-0.613738518675605,-0.119807344192122,-0.0431443023790822,3.17973444065654,-0.00208973658066194,0.0028163800084204,0.0291180820012199,-0.00536840198762615,-0.568652704593742,-4.47286818198816
"I974763:250300463","nrTP_plus_IITA",6.25816524151208,-0.0184017123118526,-0.00343835383609948,0.0911748097280768,0.0478788848434304,0.0716641733898647,0.179426007211732,-0.0839271079091536,-0.0647794936885109,3.10365156595333
"I974766:250300468","nrTP_plus_IITA",6.72876132141625,-0.060213535455333,0.0387586168109494,0.805747586983862,0.05676281064678,0.0682327919419351,0.162180579712893,-0.110372264412345,-0.172457166883098,0.110877579769044
"I974779:250300473","nrTP_plus_IITA",3.28583241297109,-0.45837309400487,-0.0142522451561143,-1.71099061918705,0.0713395198106008,0.168455985856227,0.229600653127303,-0.020942717935911,-0.361277402263591,3.4515167374308
"I980002:250300438","nrTP_plus_IITA",-0.956388382180373,-0.140512737711959,0.0174302298697288,0.356911765852945,0.0100085984601429,0.0288680667380947,-0.0272697891343119,-0.00828376719340512,-0.0328431262579802,1.92406108722299
"I980196:250164025","nrTP_plus_IITA",-2.1435496414284,-0.40900710997554,-0.023642175515226,2.09241176887391,-0.0552566677674763,-0.0594681466829261,-0.0248738668006971,0.108693085555938,-0.352991145568914,4.82982007426013
